name,id,sp_attack,sp_defense,speed,"ability
" 
KiNGdrA17,10358,95,95,85,"SWiFT SWIm
"
PhanPY17,10359,40,40,40,"PIcKuP
"
DonPhan17,10360,60,60,50,"StUrdy
"
STAntleR17,10361,85,65,85,"IntiMIDaTe
"
SmEaRGLE17,10362,20,45,75,"OWN TemPo
"
TYrOguE17,10363,35,35,35,"GUTs
"
HitMonTOP17,10364,35,110,70,"IntIMiDATe
"
SMOOchUM17,10365,85,65,65,"ObliVIoUS
"
ELEkId17,10366,65,55,95,"StATIc
"
MAGby17,10367,70,55,83,"FLame BODy
"
MilTaNk17,10368,40,70,100,"Thick Fat
"
BlISsEY17,10369,75,135,55,"NaTurAl CurE
"
RAiKOu17,10370,115,100,115,"PressUre
"
ENTeI17,10371,90,75,100,"PrESSURe
"
SUICuNe17,10372,90,115,85,"PREsSuRe
"
LarVitAr17,10373,45,50,41,"GuTS
"
PuPitAr17,10374,65,70,51,"SHEd SKIn
"
TYRaNITAr17,10375,95,120,71,"SAND STrEAm
"
LUGiA17,10376,90,154,110,"PRessurE
"
HO-Oh17,10377,110,154,90,"PrESSUre
"
CeLebI17,10378,100,100,100,"NATuraL CuRe
"
TReecKo17,10379,65,55,70,"Overgrow
"
GROVYLE17,10380,85,65,95,"OVERgrow
"
SceptiLe17,10381,145,85,145,"OVerGrOW
"
ToRcHIC17,10382,70,50,45,"BLAzE
"
ComBusKEn17,10383,85,60,55,"BlAze
"
BlaZikEN17,10384,130,80,100,"BLAZe
"
MuDkiP17,10385,50,50,40,"TorreNt
"
MArshtomp17,10386,60,70,50,"TORreNT
"
SwaMpert17,10387,95,110,70,"ToRRenT
"
PoOcHYeNa17,10388,30,30,35,"Run AWaY
"
MIGhtyENA17,10389,60,60,70,"INTIMIdaTe
"
ZiGZAGOon17,10390,30,41,60,"PICkuP
"
LInoone17,10391,50,61,100,"PiCkuP
"
WURmPle17,10392,20,30,20,"ShiEld DUST
"
SilcOoN17,10393,25,25,15,"SHeD SKIn
"
BEaUTIFly17,10394,100,50,65,"SWARM
"
CASCOOn17,10395,25,25,15,"SheD SkIn
"
DUsTox17,10396,50,90,65,"ShIELD DUst
"
LotAD17,10397,40,50,30,"SWIFt SwIM
"
LOMBRe17,10398,60,70,50,"SWiFT SwiM
"
LUDicOlo17,10399,90,100,70,"SWIFt SWiM
"
SeedOT17,10400,30,30,30,"ChLORopHYLL
"
NuZleaF17,10401,60,40,60,"ChloRophyll
"
ShIfTrY17,10402,90,60,80,"ChloROPHYLl
"
TaILloW17,10403,30,30,85,"GUts
"
SWELLoW17,10404,75,50,125,"GUTs
"
WIngUlL17,10405,55,30,85,"Keen EYE
"
PELipPeR17,10406,95,70,65,"KeeN EyE
"
RaLtS17,10407,45,35,40,"SyncHronize
"
KIRliA17,10408,65,55,50,"SyNchrOnIze
"
GaRdEvoir17,10409,165,135,100,"SYncHRoNize
"
SuRSKit17,10410,50,52,65,"Swift SWIm
"
MasQUErAiN17,10411,100,82,80,"InTiMIDATE
"
SHrOOmiSH17,10412,40,60,35,"EfFEct SpORE
"
BReloom17,10413,60,60,70,"EffecT SpORE
"
SLaKoTh17,10414,35,35,30,"TrUANt
"
VigOROth17,10415,55,55,90,"VItaL Spirit
"
SlaKiNG17,10416,95,65,100,"TruAnt
"
NInCADA17,10417,30,30,40,"CoMPoUNDEyES
"
NiNJAsk17,10418,50,50,160,"SpEed BoOst
"
ShEDiNja17,10419,30,30,40,"WOndER GUarD
"
WhISMuR17,10420,51,23,28,"SOUNDPRooF
"
LOuDrED17,10421,71,43,48,"SOunDpRoOf
"
EXpLOUD17,10422,91,73,68,"SOUnDpROOf
"
MAkUHITa17,10423,20,30,25,"ThIcK Fat
"
HarIyaMA17,10424,40,60,50,"ThicK FaT
"
AZuRilL17,10425,20,40,20,"ThiCk FAt
"
NosepASS17,10426,45,90,30,"STUrDY
"
SKiTTY17,10427,35,35,50,"CUTE ChARm
"
DELcATTY17,10428,55,55,90,"CutE CHarm
"
SaBleYE17,10429,85,115,20,"KeEN Eye
"
MAwile17,10430,55,95,50,"HYpEr CUtTER
"
ARoN17,10431,40,40,30,"STuRDY
"
LaiRON17,10432,50,50,40,"SturDY
"
AggRON17,10433,60,80,50,"StuRDY
"
MedITiTE17,10434,40,55,60,"PURE POWeR
"
MediCHAM17,10435,80,85,100,"PURe POweR
"
ElECTriKE17,10436,65,40,65,"StAtiC
"
MAnectriC17,10437,135,80,135,"StaTic
"
PlUSLE17,10438,85,75,95,"PLUS
"
MiNun17,10439,75,85,95,"MINus
"
VoLBEaT17,10440,47,85,85,"IlluMInate
"
ILLumiSE17,10441,73,85,85,"OblIViOus
"
RoSelIa17,10442,100,80,65,"NAtuRaL CUre
"
GulpIn17,10443,43,53,40,"LiQuID Ooze
"
SWaLot17,10444,73,83,55,"LIQuID OoZe
"
CaRvANhA17,10445,65,20,65,"ROUgh SkIn
"
ShArpeDO17,10446,110,65,105,"RouGH SKIn
"
WailMEr17,10447,70,35,60,"WaTeR VEil
"
WAiloRD17,10448,90,45,60,"WatEr VEil
"
NumeL17,10449,65,45,35,"OBLIvIouS
"
CaMErUpT17,10450,145,105,20,"MaGmA Armor
"
ToRKOaL17,10451,85,70,20,"WHitE SMokE
"
SPOInk17,10452,70,80,60,"THICK FaT
"
GruMpIG17,10453,90,110,80,"ThicK FAT
"
SPInDA17,10454,60,60,60,"OWn TEmpO
"
TRApIncH17,10455,45,45,10,"HyPEr CuTTeR
"
VibRAva17,10456,50,50,70,"LeViTAte
"
FlYGON17,10457,80,80,100,"LevItATe
"
CACneA17,10458,85,40,35,"SAnd VeiL
"
CaCtuRNE17,10459,115,60,55,"SAnd VEiL
"
SwaBlu17,10460,40,75,50,"NaTurAL CuRE
"
AltARia17,10461,110,105,80,"NatUrAL CUre
"
ZAngOose17,10462,60,60,90,"IMMUnItY
"
SeviPEr17,10463,100,60,65,"ShED SKIn
"
LUnAtoNE17,10464,95,85,70,"LeviTATe
"
SoLrocK17,10465,55,65,70,"LeVITate
"
BARBOACh17,10466,46,41,60,"ObLIVIous
"
WHisCaSh17,10467,76,71,60,"OblIViOuS
"
CORpHISH17,10468,50,35,35,"HYpEr CuTteR
"
CRAWDaUnt17,10469,90,55,55,"HYpER CuTTeR
"
BaltOy17,10470,40,70,55,"LEVitaTe
"
CLAydOl17,10471,70,120,75,"LevitATE
"
LilEeP17,10472,61,87,23,"SuCTioN CUpS
"
CraDILy17,10473,81,107,43,"SUCTiON CUps
"
AnOrItH17,10474,40,50,75,"BATTle ARMOr
"
ArmALDO17,10475,70,80,45,"BAttlE ARMOr
"
FEEBAs17,10476,10,55,80,"SWIFt Swim
"
MILOTic17,10477,100,125,81,"MARvEL Scale
"
CAstFoRm17,10478,70,70,70,"FoReCAst
"
KecLEON17,10479,60,120,40,"COLor CHANGe
"
ShuppEt17,10480,63,33,45,"INSoMnIA
"
BANeTte17,10481,93,83,75,"INsOmNiA
"
DUSKULl17,10482,30,90,25,"LEviTAte
"
DusClOPS17,10483,60,130,25,"PrEssure
"
TROpiUs17,10484,72,87,51,"CHLORophYLl
"
CHiMECHO17,10485,95,90,65,"LevITaTE
"
ABsoL17,10486,115,60,115,"PrESSure
"
WYnaUT17,10487,23,48,23,"SHadOw TAG
"
SnoRUnT17,10488,50,50,50,"InNeR FoCUs
"
GlaLiE17,10489,120,80,100,"INNEr FOcUs
"
SphEAl17,10490,55,50,25,"THick FAt
"
SEalEO17,10491,75,70,45,"THiCK FaT
"
WaLREIn17,10492,95,90,65,"THiCk Fat
"
CLamPErL17,10493,74,55,32,"SHElL ArMOR
"
HuntAIl17,10494,94,75,52,"SWIft SWim
"
GoReBYSS17,10495,114,75,52,"Swift SwiM
"
ReLicaNtH17,10496,45,65,55,"SWIFT SwIm
"
LuvdiSC17,10497,40,65,97,"Swift SWIM
"
BAGon17,10498,40,30,50,"ROCk HeAD
"
SHELgoN17,10499,60,50,50,"ROck HeAd
"
SalaMeNCE17,10500,120,90,120,"INTImIdaTE
"
BeLdUM17,10501,35,60,30,"CleAr Body
"
MeTANG17,10502,55,80,50,"CLEar BODY
"
MetagRoSS17,10503,105,110,110,"CLeAr BOdy
"
ReGIrock17,10504,50,100,50,"CleaR BOdY
"
ReGIcE17,10505,100,200,50,"ClEaR Body
"
REGISTEel17,10506,75,150,50,"CLeAr BOdy
"
LatIAs17,10507,140,150,110,"LevitaTe
"
LatiOs17,10508,160,120,110,"LEViTAte
"
KyOGRE17,10509,180,160,90,"DrIzZLe
"
GrOuDon17,10510,150,90,90,"DRougHt
"
RayquaZA17,10511,180,100,115,"AIr LOCk
"
JiRACHi17,10512,100,100,100,"SereNe GRacE
"
DeoxYS17,10513,95,90,180,"PRessUrE
"
TUrtwig17,10514,45,55,31,"OvErgRow
"
GrotLe17,10515,55,65,36,"OVerGROw
"
TORTerRA17,10516,75,85,56,"OVErGROw
"
ChiMcHAR17,10517,58,44,61,"BlAZe
"
MonFErNo17,10518,78,52,81,"BlAze
"
InfeRnaPe17,10519,104,71,108,"BLaZe
"
PIPLup17,10520,61,56,40,"ToRrEnT
"
PRinpLuP17,10521,81,76,50,"TOrReNT
"
EMpoLEoN17,10522,111,101,60,"TOrRent
"
STArly17,10523,30,30,60,"KeeN EyE
"
STArAViA17,10524,40,40,80,"INtImIdATE
"
StARaptor17,10525,50,60,100,"INtimIdatE
"
BiDOoF17,10526,35,40,31,"SImplE
"
BiBArel17,10527,55,60,71,"SIMpLE
"
KriCKETOt17,10528,25,41,25,"Shed SKIN
"
KrIcKetUNe17,10529,55,51,65,"SWArM
"
ShInx17,10530,40,34,45,"RIvAlry
"
LUXiO17,10531,60,49,60,"RIvALRy
"
LuxRay17,10532,95,79,70,"RivaLRY
"
BUdew17,10533,50,70,55,"NaTurAL Cure
"
RoSeRAdE17,10534,125,105,90,"NAtUral CURE
"
CRANiDOs17,10535,30,30,58,"MOlD BReakER
"
RAMpArDOs17,10536,65,50,58,"MOlD BREAkER
"
SHiElDON17,10537,42,88,30,"STuRdy
"
BasTIoDON17,10538,47,138,30,"StuRDY
"
BuRMY17,10539,29,45,36,"SheD SkiN
"
WoRmADaM17,10540,69,95,36,"ANtIcIpAtiON
"
MOThIm17,10541,94,50,66,"SWArm
"
ComBeE17,10542,30,42,70,"HOney GAthER
"
VesPiQUeN17,10543,80,102,40,"PreSSURE
"
PaCHIrisU17,10544,45,90,95,"RUn AwAY
"
BUIZel17,10545,60,30,85,"SwIfT SWIm
"
FLOATzeL17,10546,85,50,115,"SWift SwIM
"
CHerubI17,10547,62,53,35,"CHloROphyLL
"
CHErrIm17,10548,87,78,85,"FLOWEr Gift
"
SheLlOS17,10549,57,62,34,"STiCkY HOld
"
GAstRodoN17,10550,92,82,39,"StiCky HolD
"
AmbiPOM17,10551,60,66,115,"TEChNICiaN
"
DRifloON17,10552,60,44,70,"AFTErMATh
"
DRiFblim17,10553,90,54,80,"AftERMatH
"
BUnEARy17,10554,44,56,85,"Run AwaY
"
LOpUNny17,10555,54,96,135,"CuTE ChARm
"
MisMagIUs17,10556,105,105,105,"LeViTAtE
"
HoNchkrow17,10557,105,52,71,"INSOmNIA
"
GlamEOW17,10558,42,37,85,"Limber
"
PUrUgLY17,10559,64,59,112,"Thick Fat
"
ChInGlinG17,10560,65,50,45,"LEVItate
"
StuNKy17,10561,41,41,74,"STeNCH
"
SkUNtAnK17,10562,71,61,84,"SteNCh
"
BRoNzoR17,10563,24,86,23,"LeVITaTE
"
BrOnZOng17,10564,79,116,33,"LevitaTe
"
BonslY17,10565,10,45,10,"StuRdY
"
MIme JR.17,10566,70,90,60,"SoundpRoOf
"
Happiny17,10567,15,65,30,"NAtuRAL CURe
"
ChaTOT17,10568,92,42,91,"KEEN EYe
"
SPIrITOmB17,10569,92,108,35,"PrESSUrE
"
GIBle17,10570,40,45,42,"SANd Veil
"
GABItE17,10571,50,55,82,"Sand VEIl
"
GarCHOMp17,10572,120,95,92,"SANd VEiL
"
MuNChLAx17,10573,40,85,5,"PIckUP
"
RIoLu17,10574,35,40,60,"STEAdFAst
"
LuCArIO17,10575,140,70,112,"STEadFAst
"
HIPpOPotaS17,10576,38,42,32,"SAnd StREAM
"
HIPpowDon17,10577,68,72,47,"SAnD STreAm
"
SKOruPi17,10578,30,55,65,"BatTlE ARMor
"
DrapiON17,10579,60,75,95,"BaTtlE ARmoR
"
CRoaGUNk17,10580,61,40,50,"AnTICipatiON
"
ToXiCroAk17,10581,86,65,85,"ANtICipAtIOn
"
CarNIVINE17,10582,90,72,46,"LeviTAtE
"
FINNeOn17,10583,49,61,66,"SWiFt SwIM
"
LuMInEOn17,10584,69,86,91,"SWIFT SwiM
"
MantyKE17,10585,60,120,50,"SWifT SwIM
"
SNoVer17,10586,62,60,40,"SNOw WarNInG
"
AbOMASnow17,10587,132,105,30,"SnOW WarnIng
"
WEavILe17,10588,45,85,125,"PRessUre
"
MAGNezoNe17,10589,130,90,60,"MAgNet PUlL
"
LICKiliCky17,10590,80,95,50,"Own TEMPO
"
RHyPeRiOR17,10591,55,55,40,"LIgHtnIngROd
"
TAngrowtH17,10592,110,50,50,"ChLOROphyLL
"
ELEctiVIRE17,10593,95,85,95,"MoTor DRive
"
MAGMORtAR17,10594,125,95,83,"FLaMe BoDY
"
TOGeKisS17,10595,120,115,80,"HUSTLe
"
YAnmEGa17,10596,116,56,95,"SPeed BOosT
"
LeafEon17,10597,60,65,95,"LEAF GUArd
"
GlACeON17,10598,130,95,65,"SnOw CLoAk
"
GlIsCOR17,10599,45,75,95,"HYPER CUtTEr
"
MAmOsWine17,10600,70,60,80,"ObLIVIoUS
"
POryGOn-Z17,10601,135,75,90,"AdaPtabiLITy
"
GAllADE17,10602,65,115,110,"STEaDFaST
"
PrObOPASs17,10603,75,150,40,"STuRDY
"
DUSKnOir17,10604,65,135,45,"PReSSURe
"
FrOsLAss17,10605,80,70,110,"SNOW CloAK
"
ROtOm17,10606,105,107,86,"LevITaTe
"
UxIE17,10607,75,130,95,"LEvITatE
"
MeSpRIt17,10608,105,105,80,"LeVitATE
"
AzElf17,10609,125,70,115,"LEViTaTE
"
DiaLGa17,10610,150,100,90,"PreSsuRe
"
PAlKIA17,10611,150,120,100,"PrESsUrE
"
HeaTrAn17,10612,130,106,77,"FlASH FIre
"
RegIGIGas17,10613,80,110,100,"SLOw STaRt
"
GiRaTina17,10614,120,100,90,"PREsSuRE
"
CrESSeLia17,10615,75,130,85,"LEVITAtE
"
PhIOnE17,10616,80,80,80,"HYdRaTIoN
"
ManaPhY17,10617,100,100,100,"HYdrATioN
"
DarkRAi17,10618,135,90,125,"Bad DReaMs
"
SHaYMin17,10619,120,75,127,"NAtUraL CUre
"
ARcEUS17,10620,120,120,120,"MultitYpE
"
VIcTiNi17,10621,100,100,100,"VicTORY StAr
"
SNIVy17,10622,45,55,63,"OVErgrow
"
SErVinE17,10623,60,75,83,"OVErgROW
"
SERPerIor17,10624,75,95,113,"OVErGRoW
"
TEPIg17,10625,45,45,45,"BLaze
"
PIgNITe17,10626,70,55,55,"BlAzE
"
EMBoar17,10627,100,65,65,"Blaze
"
OSHaWOTt17,10628,63,45,45,"TorrenT
"
DEWOTT17,10629,83,60,60,"ToRrenT
"
SAMuroTt17,10630,108,70,70,"TORrEnT
"
PATRAt17,10631,35,39,42,"RuN Away
"
WatChOg17,10632,60,69,77,"ILLuMiNATE
"
LilLIpuP17,10633,25,45,55,"VItAL SpIRit
"
HeRdieR17,10634,35,65,60,"InTiMidATE
"
StOUTLaND17,10635,45,90,80,"INTImIDAte
"
PUrrloiN17,10636,50,37,66,"LImBeR
"
LiePARD17,10637,88,50,106,"LimBER
"
PaNSAgE17,10638,53,48,64,"GluttOny
"
SImISAGE17,10639,98,63,101,"GLuTTONy
"
PAnSEAr17,10640,53,48,64,"GlutTonY
"
SIMiseAr17,10641,98,63,101,"GLUTToNY
"
PANPOUr17,10642,53,48,64,"GLUtTOnY
"
SimIpoUR17,10643,98,63,101,"GlUTtOny
"
MUNna17,10644,67,55,24,"FOreWARn
"
MUSHarna17,10645,107,95,29,"FoREwArN
"
PIdoVE17,10646,36,30,43,"BIG PeCks
"
TranQuiLL17,10647,50,42,65,"Big PECKS
"
UNfEzAnT17,10648,65,55,93,"BiG PECKs
"
BliTzLe17,10649,50,32,76,"LightnIngroD
"
ZeBsTrIKA17,10650,80,63,116,"LiGhtNiNgROD
"
ROGGeNrola17,10651,25,25,15,"StuRdY
"
BOlDOrE17,10652,50,40,20,"StuRdy
"
GigaliTH17,10653,60,80,25,"StUrDy
"
WOoBaT17,10654,55,43,72,"UnawAre
"
SWoOBAt17,10655,77,55,114,"UnAWare
"
DriLBur17,10656,30,45,68,"SaNd RUsH
"
ExCaDriLl17,10657,50,65,88,"Sand RusH
"
AuDiNO17,10658,80,126,50,"HEAleR
"
TimBuRr17,10659,25,35,35,"GUTS
"
GURDURr17,10660,40,50,40,"GUtS
"
CONkeLdURr17,10661,55,65,45,"Guts
"
TYmPOLE17,10662,50,40,64,"SWift SWiM
"
PalPiToAd17,10663,65,55,69,"SwIft SWim
"
SEismIToAd17,10664,85,75,74,"SwIft SwIm
"
THRoh17,10665,30,85,45,"GutS
"
SawK17,10666,30,75,85,"StURDy
"
SeWaDDle17,10667,40,60,42,"Swarm
"
SWadLOON17,10668,50,80,42,"LEAF GUarD
"
LeAvaNny17,10669,70,80,92,"SwARm
"
VENipedE17,10670,30,39,57,"PoiSON PoinT
"
WhiRLIPEDE17,10671,40,79,47,"PoisON POInT
"
ScOLipEDe17,10672,55,69,112,"PoisOn POINT
"
COTTonEe17,10673,37,50,66,"PrAnKsTeR
"
WHIMsicoTt17,10674,77,75,116,"PRankstEr
"
PeTiliL17,10675,70,50,30,"CHLORoPHYLl
"
LIlliGaNT17,10676,110,75,90,"CHLoroPHyLl
"
BAscUlIN17,10677,80,55,98,"ReckLess
"
SAndilE17,10678,35,35,65,"INtIMIDAtE
"
KRoKOrOK17,10679,45,45,74,"InTiMIdATE
"
KRoOkODIlE17,10680,65,70,92,"IntIMiDate
"
DaRUmAKa17,10681,15,45,50,"HUstLE
"
DArmaNITAn17,10682,140,105,55,"SheER FOrCE
"
MAractUs17,10683,106,67,60,"WatEr AbsORB
"
DweBBLE17,10684,35,35,55,"StuRDy
"
CRUstLe17,10685,65,75,45,"StURdY
"
ScraGGy17,10686,35,70,48,"SheD SKin
"
ScraFTy17,10687,45,115,58,"SHED SKIn
"
SigIlyPh17,10688,103,80,97,"WONdeR Skin 
"
YaMaSk17,10689,55,65,30,"MuMMy
"
COFaGRiGus17,10690,95,105,30,"MuMmY
"
TIrtOuga17,10691,53,45,22,"SoLId RoCk
"
CArracoSTa17,10692,83,65,32,"SOlid ROcK
"
ArCHEn17,10693,74,45,70,"DEFEATISt
"
ARCHEOpS17,10694,112,65,110,"DeFEATIst
"
TRUBbiSH17,10695,40,62,65,"StENCH
"
GarBOdOR17,10696,60,82,75,"STEnCh
"
ZORUa17,10697,80,40,65,"IllUSIon
"
ZOROARk17,10698,120,60,105,"IlLUsION
"
MiNccino17,10699,40,40,75,"Cute CHaRM
"
CINCcinO17,10700,65,60,115,"Cute ChArM
"
GOTHITa17,10701,55,65,45,"FRisk
"
GoTHorita17,10702,75,85,55,"FRiSk
"
GotHITelLe17,10703,95,110,65,"FRISk
"
SoLOSiS17,10704,105,50,20,"OvERCoat
"
DuOSIoN17,10705,125,60,30,"OvercoAt
"
REuNIClUS17,10706,125,85,30,"OVERCOat
"
DUckLeTt17,10707,44,50,55,"KEen EyE
"
SwaNNA17,10708,87,63,98,"KeEN Eye
"
VAnIllITe17,10709,65,60,44,"Ice BODY
"
VAnilLish17,10710,80,75,59,"ICe BoDY
"
VANIlLUXe17,10711,110,95,79,"Ice BodY
"
DeERlINg17,10712,40,50,75,"CHLOROphyLl
"
SawsBucK17,10713,60,70,95,"CHlORoPHYll
"
Emolga17,10714,75,60,103,"STAtIC
"
KarRABlAsT17,10715,40,45,60,"SWarM
"
ESCaVAlIER17,10716,60,105,20,"Swarm
"
FOoNgus17,10717,55,55,15,"EFfECT SpORe
"
AMoONGuSs17,10718,85,80,30,"EffECT SPoRe
"
FrIllISh17,10719,65,85,40,"WateR ABsorb
"
JelLiCeNt17,10720,85,105,60,"WaTEr AbSorb
"
AloMoMolA17,10721,40,45,65,"HeALeR
"
JoltIk17,10722,57,50,65,"CoMPoUndeYEs
"
GalVantUlA17,10723,97,60,108,"COmpouNdeYeS
"
FERroseeD17,10724,24,86,10,"IroN BARBS
"
FeRroTHoRN17,10725,54,116,20,"IRoN BaRBS
"
KLink17,10726,45,60,30,"PlUS
"
KLANG17,10727,70,85,50,"PlUS
"
KlInKlanG17,10728,70,85,90,"PluS
"
TYNaMO17,10729,45,40,60,"LevitAtE
"
EelEkTRIK17,10730,75,70,40,"LeVitATe
"
EELEKTroSs17,10731,105,80,50,"LEviTATe
"
ELGYEM17,10732,85,55,30,"TelEPathy
"
BEheEyeM17,10733,125,95,40,"TeLePaThy
"
LITwicK17,10734,65,55,20,"FLasH FIRe
"
LaMpEnT17,10735,95,60,55,"FLAsh FirE
"
ChaNdeLURe17,10736,145,90,80,"FLAsH FiRE
"
AXeW17,10737,30,40,57,"RIValry
"
FrAXuRE17,10738,40,50,67,"RIVaLry
"
HaxORUS17,10739,60,70,97,"RIvalry
"
CUbchOo17,10740,60,40,40,"SnOW CLoaK
"
BEaRtiC17,10741,70,80,50,"SNOW CloAk
"
CryoGonal17,10742,95,135,105,"LEVITATe
"
ShelmeT17,10743,40,65,25,"HYdrAtION
"
ACcElgor17,10744,100,60,145,"HYdRAtioN
"
STuNFisk17,10745,81,99,32,"StatIC
"
MIenfOO17,10746,55,50,65,"INner FOCus
"
MiENsHAo17,10747,95,60,105,"INner FOcuS
"
DRUddIGon17,10748,60,90,48,"ROugH SKin
"
GOleTt17,10749,35,50,35,"IROn FisT
"
GOLUrK17,10750,55,80,55,"Iron FisT
"
PaWNiaRd17,10751,40,40,60,"DEFIaNt
"
BIsHArp17,10752,60,70,70,"DeFIanT
"
BoUFfALANt17,10753,40,95,55,"ReCKLesS
"
RufFleT17,10754,37,50,60,"KEEN EYe
"
BrAVIaRy17,10755,57,75,80,"KeEn Eye
"
VuLLABy17,10756,45,65,60,"Big Pecks
"
MaNdIbUzZ17,10757,55,95,80,"Big PeCKS
"
HeAtmoR17,10758,105,66,65,"GLUttony
"
DUrAnT17,10759,48,48,109,"SwARM
"
DEinO17,10760,45,50,38,"HUstle
"
ZWeiLoUs17,10761,65,70,58,"HUstLE
"
BUlbASauR18,10762,65,65,45,"OVErGrOw
"
IvySAur18,10763,80,80,60,"OvERGRow
"
VENuSAUR18,10764,122,120,80,"OvergROW
"
ChArManDer18,10765,60,50,65,"BLAZe
"
CHArmelEOn18,10766,80,65,80,"BlAzE
"
ChARiZArd18,10767,159,115,100,"BlaZe
"
SquIrtLe18,10768,50,64,43,"TORRent
"
WArToRTLe18,10769,65,80,58,"TORReNT
"
BlasToIse18,10770,135,115,78,"TOrrEnt
"
CAtERPIe18,10771,20,20,45,"ShieLD DUSt
"
MetApod18,10772,25,25,30,"SHEd SkIn
"
ButTErfREe18,10773,90,80,70,"COMPoUNdeyes
"
WEedLE18,10774,20,20,50,"SHieLd DUST
"
KAKUna18,10775,25,25,35,"SHED Skin
"
BEeDrILl18,10776,15,80,145,"SwArM
"
PiDgEY18,10777,35,35,56,"KeEN Eye
"
PidgeOTTo18,10778,50,50,71,"KeEN EYE
"
PIdgEOt18,10779,135,80,121,"Keen EYe
"
RaTTaTA18,10780,25,35,72,"RuN AWay
"
RaTIcATe18,10781,40,80,77,"RUN Away
"
SpeaRow18,10782,31,31,70,"KEen EYE
"
FeArOw18,10783,61,61,100,"KeeN EyE
"
EkAns18,10784,40,54,55,"InTimIDAte
"
ARBok18,10785,65,79,80,"INTImiDate
"
PIkachU18,10786,50,50,90,"STAtic
"
RaiChU18,10787,95,85,110,"STatiC
"
SAnDSHrew18,10788,10,35,40,"Sand VEiL
"
SaNdsLaSh18,10789,25,65,65,"SaNd VeIl
"
NIDorAn-H18,10790,40,40,41,"POiSoN POInT
"
NIDOrinA18,10791,55,55,56,"POiSOn POiNT
"
NIdoQUeEN18,10792,75,85,76,"PoisON PoInt
"
NIdORan-m18,10793,40,40,50,"POISon PoINT
"
NIdoRiNo18,10794,55,55,65,"PoIsON PoinT
"
NiDokinG18,10795,85,75,85,"PoIson POinT
"
ClefaIRy18,10796,60,65,35,"CUTe CHarM
"
ClefaBLe18,10797,95,90,60,"CutE ChARm
"
VuLPix18,10798,50,65,65,"FLASh FirE
"
NIneTAleS18,10799,81,100,109,"FLash Fire
"
JIGgLypUfF18,10800,45,25,20,"CuTE CharM
"
WIGglYTUFf18,10801,85,50,45,"CutE CHArm
"
ZubAt18,10802,30,40,55,"INneR FOCUs
"
GOLbAt18,10803,65,75,90,"InNer FocUS
"
ODdish18,10804,75,65,30,"ChLorOPHYLL
"
GLoOM18,10805,85,75,40,"ChLorOPHylL
"
VILEPlUMe18,10806,110,90,50,"CHLORoPhylL
"
ParAS18,10807,45,55,25,"EfFECt SpoRe
"
ParasECT18,10808,60,80,30,"EfFEcT SPoRE
"
VeNOnat18,10809,40,55,45,"COMPOUnDEYEs
"
VeNOmoTH18,10810,90,75,90,"SHIeld DUst
"
DiglETT18,10811,35,45,90,"SANd VEil
"
DugTRiO18,10812,50,70,110,"SANd VEiL
"
MEowTH18,10813,50,40,90,"PICKup
"
PERSIAN18,10814,75,65,115,"Limber
"
PSyDUCk18,10815,65,50,55,"DamP
"
GoLDuck18,10816,95,80,85,"DAMP
"
ManKEY18,10817,35,45,70,"ViTal SpIRiT
"
PRiMeAPE18,10818,60,70,95,"VItAl SpiRit
"
GRoWlIthe18,10819,70,50,60,"InTImiDate
"
ARcAninE18,10820,100,80,95,"InTimIDATE
"
POLIwaG18,10821,40,40,90,"WaTEr ABsOrb
"
POlIWhirl18,10822,50,50,90,"WATer ABSOrB
"
POLiWraTH18,10823,70,90,70,"WATer AbsoRB
"
ABRA18,10824,105,55,90,"SyncHrONize
"
KAdaBrA18,10825,120,70,105,"SyNcHrOnIzE
"
ALAKAZAm18,10826,175,105,150,"SYnchrOnIZE
"
MaCHoP18,10827,35,35,35,"GutS
"
MacHOKE18,10828,50,60,45,"GUTS
"
MacHaMP18,10829,65,85,55,"GUtS
"
BElLsPrOUT18,10830,70,30,40,"ChloROphYLL
"
WeepinBElL18,10831,85,45,55,"CHlorophYlL
"
VIctreEBEL18,10832,100,70,70,"CHloROphyll
"
TentaCooL18,10833,50,100,70,"CLEAR BOdy
"
TENtaCRuEL18,10834,80,120,100,"CLEAR BODy
"
GeoDudE18,10835,30,30,20,"Rock Head
"
GRAVeLEr18,10836,45,45,35,"ROCK HEAd
"
GOLem18,10837,55,65,45,"ROck HEad
"
POnyTA18,10838,65,65,90,"Run AWAY
"
RAPiDasH18,10839,80,80,105,"RuN Away
"
SLoWPokE18,10840,40,40,15,"ObLIVIOus
"
SlOWBRO18,10841,130,80,30,"OBlIviOuS
"
MAGnemITE18,10842,95,55,45,"MagNET PuLL
"
MAGNetoN18,10843,120,70,70,"MagNet PuLL
"
FARFETch'd18,10844,58,62,60,"KeEN Eye
"
DodUO18,10845,35,35,75,"RuN AwAY
"
DodriO18,10846,60,60,110,"Run AWaY
"
SEel18,10847,45,70,45,"THICK FaT
"
DeWgong18,10848,70,95,70,"THIcK FaT
"
GrIMer18,10849,40,50,25,"STeNCH
"
MUk18,10850,65,100,50,"StEncH
"
SHElldER18,10851,45,25,40,"SHeLL ArMor
"
CLOYsteR18,10852,85,45,70,"Shell ARmoR
"
GastLY18,10853,100,35,80,"LEViTaTE
"
